Country,Concept,Partner Country,Unit,Data Source,Scale,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995
Sweden,"Goods, Value of Imports",Cameroon,US Dollars,Direction of Trade Statistics (DOTS),Units,27600000,1100000,9800000,1400000,1187497.69767997,678696.296780274,710372.851358809,603428.111375933,396115.461067069,829448.533366511,2761707.40808152
Sweden,"Goods, Value of Imports",Central African Republic,US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,0,0,0,0,0,33593.4505946039,0,0,14018.8193303631
Sweden,"Goods, Value of Imports",Chad,US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,100000,0,0,49011.8021417666,0,0,188236.475209256,544325.600021773,0
Sweden,"Goods, Value of Imports","Congo, Democratic Republic of",US Dollars,Direction of Trade Statistics (DOTS),Units,22400000,800000,6400000,1500000,377804.310309118,2287687.44431297,1026000.27401805,888741.799049981,735870.467169621,1010890.40004044,252338.747946535
Sweden,"Goods, Value of Imports","Congo, Republic of",US Dollars,Direction of Trade Statistics (DOTS),Units,500000,800000,14100000,1700000,1367182.56107249,1523709.77721577,736591.46171457,485160.991019919,292620.684059789,311043.200012442,28037.6386607261
Sweden,"Goods, Value of Imports",Cote d'Ivoire,US Dollars,Direction of Trade Statistics (DOTS),Units,12400000,12300000,10800000,8900000,8850861.13013591,6804029.91520274,3859544.26261807,2570774.10486298,2076039.40648229,2527226.00010109,2747688.58875116
Sweden,"Goods, Value of Imports",Ethiopia,US Dollars,Direction of Trade Statistics (DOTS),Units,900000,1500000,1300000,400000,519399.15555917,355092.185786964,374484.009140752,238231.816682279,156151.159202282,997930.266706584,1149543.18508977
Sweden,"Goods, Value of Imports",Gabon,US Dollars,Direction of Trade Statistics (DOTS),Units,600000,500000,900000,600000,392265.979278972,531420.725778656,253338.982157646,102297.36026543,0,38880.4000015552,70094.0966518153
Sweden,"Goods, Value of Imports","Gambia, The",US Dollars,Direction of Trade Statistics (DOTS),Units,100000,0,0,0,0,186592.962629918,152802.929920404,46453.2806744153,67247.0117951396,25920.2666677035,42056.4579910892
Sweden,"Goods, Value of Imports",Ghana,US Dollars,Direction of Trade Statistics (DOTS),Units,3500000,2500000,1500000,2500000,1564595.10633677,1040941.30176626,1169553.49174917,402469.43103068,699215.660773633,2034740.93341472,3084140.25267987
Sweden,"Goods, Value of Imports",Guinea,US Dollars,Direction of Trade Statistics (DOTS),Units,700000,0,0,500000,153479.038654553,0,0,71854.672725277,99716.5556904499,0,0
Sweden,"Goods, Value of Imports",Guinea-Bissau,US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,0,0,14956.4020879137,165261.940175178,15460.2516928976,0,0,0,154207.012633994
Sweden,"Goods, Value of Imports",Kenya,US Dollars,Direction of Trade Statistics (DOTS),Units,24300000,36600000,28500000,32800000,25312282.1781774,25675501.9394133,26352218.7784915,19802162.4583927,23901934.1373682,27669884.6677735,35243311.7965327
Sweden,"Goods, Value of Imports",Liberia,US Dollars,Direction of Trade Statistics (DOTS),Units,100000,400000,700000,3600000,43757193.4990075,625091.456864048,67442.2525712359,35172.8746790475,37218.5348303455,0,0
Sweden,"Goods, Value of Imports",Madagascar,US Dollars,Direction of Trade Statistics (DOTS),Units,100000,200000,100000,2000000,258736.61562662,1958834.40186922,3946272.99314238,6004870.00789229,4608784.78077549,4756368.93352359,6939315.56852972
Sweden,"Goods, Value of Imports",Malawi,US Dollars,Direction of Trade Statistics (DOTS),Units,2300000,800000,2500000,2100000,1251417.82965647,591117.532480045,2471324.32082315,2409544.97391439,1915208.71271351,3745478.53348315,1808427.69361683
Sweden,"Goods, Value of Imports",Mali,US Dollars,Direction of Trade Statistics (DOTS),Units,200000,1200000,200000,300000,107612.806297365,612516.682114866,265712.979271272,433331.926274224,578135.98896053,479524.933352514,322432.84459835
Sweden,"Goods, Value of Imports",Mauritania,US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,0,0,61886.4901421221,69788.0717707213,33721.1262856179,0,0,25920.2666677035,98131.7353125414
Sweden,"Goods, Value of Imports",Mozambique,US Dollars,Direction of Trade Statistics (DOTS),Units,700000,100000,800000,900000,2138165.47264275,6669190.68003007,2085590.50888123,1631837.51179826,453523.412881851,414724.266683256,84112.9159821784
Sweden,"Goods, Value of Imports",Namibia,US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,0,0,0,0,0,0,0,0,28037.6386607261
Sweden,"Goods, Value of Imports",Niger,US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,0,100000,146686.252072393,823465.380075503,98684.3391991372,344058.345847148,297837.628912721,38880.4000015552,14018.8193303631
Sweden,"Goods, Value of Imports",Nigeria,US Dollars,Direction of Trade Statistics (DOTS),Units,236300000,91100000,50900000,19300000,6818061.55675762,40079928.7106667,104915109.72527,97534169.3623837,19339354.7081101,127903555.871783,68776327.6347612
Sweden,"Goods, Value of Imports",Rwanda,US Dollars,Direction of Trade Statistics (DOTS),Units,300000,1100000,200000,3900000,784395.95919032,735758.801851436,0,80314.8341498675,1425052.95592931,544325.600021773,0
Sweden,"Goods, Value of Imports",Senegal,US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,0,300000,398245.584258083,749851.566601228,289735.733595194,441347.673639621,322328.825953773,518405.33335407,210282.289955446
Sweden,"Goods, Value of Imports",Sierra Leone,US Dollars,Direction of Trade Statistics (DOTS),Units,4300000,0,0,0,15294.2615930503,34387.3828560887,16334.2643864034,1452269.81809967,1189260.66179462,1075691.06670969,602809.231205612
Sweden,"Goods, Value of Imports",Somalia,US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,0,200000,77268.8824628421,1378133.26119207,31241.3364846662,238765.470149588,64151.5051988227,0,0
Sweden,"Goods, Value of Imports",South Africa,US Dollars,Direction of Trade Statistics (DOTS),Units,46600000,19400000,18600000,200000,821155.97062658,68723.6768195317,205547.087267635,527393.774655745,8606709.09305457,42016752.2683473,36547061.9942565
Sweden,"Goods, Value of Imports",Sudan,US Dollars,Direction of Trade Statistics (DOTS),Units,1300000,1100000,3100000,2300000,1729906.36512829,962093.162350162,1689139.9123048,1220406.89819758,2127540.39585604,3136352.26679212,1303750.19772376
Sweden,"Goods, Value of Imports",Swaziland,US Dollars,Direction of Trade Statistics (DOTS),Units,2800000,3600000,4100000,4800000,3220976.9652262,4595598.80163177,4352069.94236004,4443381.1971445,2665044.92957836,583206.000023328,280376.386607261
Sweden,"Goods, Value of Imports",Tanzania,US Dollars,Direction of Trade Statistics (DOTS),Units,700000,800000,700000,900000,629350.403318106,1773297.39989648,1068601.85446002,2243002.2857251,2589720.02378923,1840338.93340695,1794408.87428647
Sweden,"Goods, Value of Imports",Togo,US Dollars,Direction of Trade Statistics (DOTS),Units,700000,800000,200000,500000,945888.147358894,916590.284142988,2427992.37687179,0,12464.5694613062,375843.8666817,28037.6386607261
Sweden,"Goods, Value of Imports",Uganda,US Dollars,Direction of Trade Statistics (DOTS),Units,0,100000,0,0,30324.6632878128,70494.7715770958,99735.6209542192,292996.734544981,250783.803095584,51840.533335407,1331787.83638449
Sweden,"Goods, Value of Imports",Zambia,US Dollars,Direction of Trade Statistics (DOTS),Units,11200000,12800000,2500000,900000,2250040.84481114,2226314.37635636,1589231.83007388,1094805.8550485,1250292.76957658,1075691.06670969,182244.65129472
Sweden,"Goods, Value of Imports",Zimbabwe,US Dollars,Direction of Trade Statistics (DOTS),Units,8400000,11000000,12600000,20800000,13038986.6766872,10110052.457158,10203127.9026487,15575739.4918,7711155.33199266,11132754.5337787,6490713.3499581
Switzerland,"Goods, Value of Imports",Angola,US Dollars,Direction of Trade Statistics (DOTS),Units,2600000,3000000,5300000,2700000,1728728.81355932,417655.406316604,241981.880415391,1205521.7035037,29340495.2405081,5857755.81891309,11834.7458946412
Switzerland,"Goods, Value of Imports",Benin,US Dollars,Direction of Trade Statistics (DOTS),Units,800000,1200000,400000,0,0,291184.479030428,1796384.21887621,1446.99586618798,2301955.0753241,786268.658741841,1241699.96554109
Switzerland,"Goods, Value of Imports",Botswana,US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,0,200000,0,47074.2067878089,36959.7684784314,2012.88244766506,0,21204.9085022029,19721.7718466452
Switzerland,"Goods, Value of Imports",Burkina Faso,US Dollars,Direction of Trade Statistics (DOTS),Units,300000,100000,1500000,600000,0,192384.162815722,111576.659557529,130833.757317116,114327.424364698,121508.428123666,56924.030685607
Switzerland,"Goods, Value of Imports",Burundi,US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,500000,3700000,1423329.93500701,1418981.94277294,2056497.3064697,1156092.32902268,6364984.18781848,4222276.15635425,3246645.9102689
Switzerland,"Goods, Value of Imports",Cameroon,US Dollars,Direction of Trade Statistics (DOTS),Units,8500000,12100000,19000000,11600000,27679805.6582133,8256996.52898943,7186234.22962709,4096853.46993233,3538734.59375267,3840101.65944081,7308426.3060892
Switzerland,"Goods, Value of Imports",Central African Republic,US Dollars,Direction of Trade Statistics (DOTS),Units,1800000,700000,800000,800000,1031508.2197018,958421.594656933,646447.271311433,450568.738259786,293147.465686768,137170.390590896,1078682.18391592
Switzerland,"Goods, Value of Imports",Chad,US Dollars,Direction of Trade Statistics (DOTS),Units,800000,900000,200000,500000,0,812954.786860391,16039.1448113948,114474.331062575,167112.068667868,224597.739909023,571524.062581082
Switzerland,"Goods, Value of Imports","Congo, Democratic Republic of",US Dollars,Direction of Trade Statistics (DOTS),Units,2600000,5400000,2800000,4400000,3103168.08971581,2955031.09632932,2357056.9331528,2473340.99267226,1151742.28143066,3682598.14435454,3675036.17352774
Switzerland,"Goods, Value of Imports","Congo, Republic of",US Dollars,Direction of Trade Statistics (DOTS),Units,1900000,2500000,3200000,3200000,2107119.91844017,3438024.20831549,1170857.57123182,256291.901577274,207089.822789614,36853.190400352,144078.367732046
Switzerland,"Goods, Value of Imports",Cote d'Ivoire,US Dollars,Direction of Trade Statistics (DOTS),Units,27600000,30600000,28900000,22700000,15130547.3429336,18133512.1798295,14502873.680112,19894911.4789953,15539387.7526032,19930197.091769,18451175.770675
Switzerland,"Goods, Value of Imports",Ethiopia,US Dollars,Direction of Trade Statistics (DOTS),Units,3200000,4200000,4200000,2800000,3144870.65120428,3704232.46400981,2129022.1351821,702612.50785569,931984.025126002,1362731.78738984,1174364.02676631
Switzerland,"Goods, Value of Imports",Gabon,US Dollars,Direction of Trade Statistics (DOTS),Units,700000,1100000,2000000,1800000,956234.229641901,1254039.2941821,550909.756565299,576454.163849865,308138.875683152,265268.787146053,258679.720831294
Switzerland,"Goods, Value of Imports","Gambia, The",US Dollars,Direction of Trade Statistics (DOTS),Units,7700000,4800000,6800000,3900000,3300000,4365628.61717083,2986767.7055306,1845765.66303925,181272.529899291,345222.771979351,15914.4547401783
Switzerland,"Goods, Value of Imports",Ghana,US Dollars,Direction of Trade Statistics (DOTS),Units,11800000,16200000,18500000,16400000,17929108.5765261,18831705.157462,17836923.7385154,15197333.3986277,20304142.8727896,20633990.7279391,28230461.8566929
Switzerland,"Goods, Value of Imports",Guinea,US Dollars,Direction of Trade Statistics (DOTS),Units,700000,100000,0,2700000,700000,831340.510245689,1252448.00353326,65054.4192937024,238927.931456054,199367.753190281,450983.726129482
Switzerland,"Goods, Value of Imports",Guinea-Bissau,US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,0,0,0,2016.40005377067,9065.60358904922,0,154341.844887145,0,0
Switzerland,"Goods, Value of Imports",Kenya,US Dollars,Direction of Trade Statistics (DOTS),Units,14200000,23000000,14300000,15800000,18512072.1294762,15613622.0792682,14135368.0576944,14432231.0248387,17352194.5161584,19978321.8009555,19147016.3773177
Switzerland,"Goods, Value of Imports",Liberia,US Dollars,Direction of Trade Statistics (DOTS),Units,1900000,5700000,200000,8100000,775361.921753536,692436.789005213,273362.815915946,85369.7841943154,23649342.4420542,2494534.01909727,3139222.67711854
Switzerland,"Goods, Value of Imports",Madagascar,US Dollars,Direction of Trade Statistics (DOTS),Units,2100000,1400000,2300000,2800000,2171399.26086402,2701888.32505093,4975621.66214355,3197899.46604193,2801049.80004676,2582530.11724596,2353345.51202316
Switzerland,"Goods, Value of Imports",Malawi,US Dollars,Direction of Trade Statistics (DOTS),Units,4500000,2000000,4600000,5000000,5118047.6615267,5286967.115341,9649986.34348177,8857717.89447229,4667302.59727541,6112369.16894978,9487977.76180759
Switzerland,"Goods, Value of Imports",Mali,US Dollars,Direction of Trade Statistics (DOTS),Units,0,800000,600000,1500000,700000,2289571.5720933,716880.037657123,323654.396966578,142231.462732487,457494.001360921,1792924.89183777
Switzerland,"Goods, Value of Imports",Mauritania,US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,200000,0,0,18865.0527110322,59275.1003899372,15900.5948151437,40093.3723026434,19529.640037845,61719.1835226235
Switzerland,"Goods, Value of Imports",Mozambique,US Dollars,Direction of Trade Statistics (DOTS),Units,0,100000,200000,0,17433.4140435835,32295.8559382674,242679.234537625,329744.199553543,534211.221288582,678076.389945722,5449764.39333639
Switzerland,"Goods, Value of Imports",Namibia,US Dollars,Direction of Trade Statistics (DOTS),Units,100000,200000,800000,100000,1031927.48821206,279158298.90918,171379657.017998,15547859.6743751,695204.850896645,936716.916667931,808137.544467134
Switzerland,"Goods, Value of Imports",Niger,US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,0,800000,30327.513699503,155030.916338869,244073.942782094,264199.949736247,135814.574549318,593076.820454669,587764.103074932
Switzerland,"Goods, Value of Imports",Nigeria,US Dollars,Direction of Trade Statistics (DOTS),Units,173600000,82700000,75700000,28400000,29877698.4834969,54167991.4597568,46431232.1666212,53709724.9166234,76905604.5884438,122975500.894173,180385364.463489
Switzerland,"Goods, Value of Imports",Rwanda,US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,0,600000,412367.14668026,43252.0909300656,54393.6215342953,50007.7715284133,67952.5039611188,452597.374787275,211681.393129497
Switzerland,"Goods, Value of Imports",Senegal,US Dollars,Direction of Trade Statistics (DOTS),Units,800000,900000,800000,1500000,6310114.69351344,9738865.81409569,4407278.05252239,4248017.84466044,1538235.10381687,2090997.53105581,1863489.119047
Switzerland,"Goods, Value of Imports",Sierra Leone,US Dollars,Direction of Trade Statistics (DOTS),Units,200000,100000,100000,200000,1100000,1050328.94193083,111576.659557529,608197.771084537,302121.975307812,718501.885988839,822831.311458214
Switzerland,"Goods, Value of Imports",Somalia,US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,0,0,0,19602.3262175518,955375.147461341,131577.106178283,3976.16061502127,11855.5196767068,25446.6987074678
Switzerland,"Goods, Value of Imports",South Africa,US Dollars,Direction of Trade Statistics (DOTS),Units,72000000,86100000,268400000,520500000,721305818.784249,423498883.448876,304715159.897489,178503305.727268,183991736.557671,152609027.950991,241462840.394916
Switzerland,"Goods, Value of Imports",Sudan,US Dollars,Direction of Trade Statistics (DOTS),Units,1300000,900000,3100000,4400000,3000000,322315.274654858,1075320.05648568,261864.761896667,247857.566860895,517624.058978753,179901.235105694
Switzerland,"Goods, Value of Imports",Swaziland,US Dollars,Direction of Trade Statistics (DOTS),Units,0,100000,300000,100000,105079.648273225,183321.484146666,94840.1606238995,166035.974687811,206723.960451797,480173.16902357,180508.886938318
Switzerland,"Goods, Value of Imports",Tanzania,US Dollars,Direction of Trade Statistics (DOTS),Units,1400000,800000,2200000,3000000,2422815.08856888,1600309.03321241,4117876.09179505,1742355.89630391,498119.205852124,5823022.77429077,4307906.43405031
Switzerland,"Goods, Value of Imports",Togo,US Dollars,Direction of Trade Statistics (DOTS),Units,5500000,10200000,6100000,5700000,7647759.65337071,10824039.856166,9356400.25802103,7749365.67673942,5399075.50058738,4599612.35510621,7526672.00672833
Switzerland,"Goods, Value of Imports",Uganda,US Dollars,Direction of Trade Statistics (DOTS),Units,1900000,300000,600000,2400000,444602.395820059,1104760.83047321,515344.696331336,1536027.16505102,1701777.11942895,5871918.96853096,9772669.12813458
Switzerland,"Goods, Value of Imports",Zambia,US Dollars,Direction of Trade Statistics (DOTS),Units,2200000,6100000,15600000,13800000,18366340.6397349,19559407.6024474,13023088.2327303,5808215.51420881,7475004.92590672,7373110.73763001,914448.351720495
Switzerland,"Goods, Value of Imports",Zimbabwe,US Dollars,Direction of Trade Statistics (DOTS),Units,14300000,10700000,15000000,8700000,14363742.8316554,16821332.9259241,15478472.0971182,14678166.9737862,11295051.738843,25488007.0600482,26679341.8380781
