Date,Day,Action,Protester,Target,Govt agent,Event,Country,Location,Issue,Linked date,Time,# protester,Arrests,Injuries,ProtKilled,Propdamag,#State,#State inj,#State killed,OSD,OSR,Source,Story date,No event found
25-Nov-80,Tue,strike,Solidarity,government,,release printer; rail strike,Poland,"Warsaw, Gdansk",freedom,,10:00-14:00,1000,0,0,0,N,0,0,0,10000000,3187500,BBC,26/11/1980,
25-Nov-80,Tue,strike,Solidarity,government,,release printer; coal strike,Poland,Silesia,freedom,,8:00-10:00,2000,0,0,0,N,0,0,0,10000000,3187500,Reuters,25/11/1980,
25-Nov-80,Tue,strike,Solidarity,government,,release printer; tractor strike,Poland,Warsaw,freedom,,7:00-00:00,600,0,0,0,N,0,0,0,10000000,3187500,Reuters,25/11/1980,
25-Nov-80,Tue,strike,Solidarity,government,,demand rooms for union,Poland,Radom,recognition,,,300,0,0,0,N,0,0,0,10000000,3187500,BBC,27/11/1980,
25-Nov-80,Tue,strike,Solidarity,government,,auto workers want political prisoners freed,Poland,Warsaw,freedom,,,600,0,0,0,Y,0,0,0,10000000,3187500,Reuters,29/11/1980,
25-Nov-80,Tue,demonstration,Solidarity,government,,publish document; textile workers say,Poland,Lodz,freedom,,,100,0,0,0,N,0,0,0,10000000,3187500,Reuters,25/11/1980,
25-Nov-80,Tue,strike,Solidarity,government,,steel workers want release of pol. prisoners,Poland,Warsaw,freedom,,,10000,0,0,0,N,0,0,0,10000000,3187500,Reuters,27/11/1980,
25-Nov-80,Tue,petition,Solidarity,government,,release political prisoners,Poland,Warsaw,freedom,,,3001,0,0,0,N,0,0,0,10000000,3187500,Reuters,25/11/1980,
25-Nov-80,Tue,occupation,Solidarity,government,union,occupy health union building,Poland,Wroclaw,freedom,,,50,0,0,0,N,0,0,0,10000000,3187500,BBC,27/11/1980,
25-Nov-80,Tue,occupation,Solidarity,government,union,occupy coal union building,Poland,Silesia,freedom,,,100,0,0,0,N,0,0,0,10000000,3187500,BBC,27/11/1980,
25-Nov-80,Tue,accede,Solidarity,government,,grant rail wage raises,Poland,Poland,accede,,,0,0,0,0,N,0,0,0,10000000,3187500,BBC,27/11/1980,
26-Nov-80,Wed,accede,Solidarity,government,,release 2 political prisoners,Poland,Warsaw,accede,,,0,0,0,0,N,0,0,0,10000000,3187500,Reuters,26/11/1980,
26-Nov-80,Wed,strike,Solidarity,government,,wildcat strikes,Poland,Warsaw,freedom,,17:00,600,0,0,0,N,0,0,0,10000000,3187500,Reuters,26/11/1980,
26-Nov-80,Wed,strike,Solidarity,government,,steel workers want release of pol. prisoners,Poland,Warsaw,freedom,,,10000,0,0,0,N,0,0,0,10000000,3187500,Reuters,27/11/1980,
26-Nov-80,Wed,occupation,Solidarity,government,union,occupy coal union building,Poland,Silesia,freedom,,,60,0,0,0,N,0,0,0,10000000,3187500,BBC,01/12/1980,
27-Nov-80,Thu,occupation,students,government,university,students want recognition; free pol. prisoners,Poland,Warsaw,recognition,,,200,0,0,0,N,0,0,0,495700,3187500,Reuters,27/11/1980,
27-Nov-80,Thu,strike,Solidarity,government,,steel workers want probe of police powers,Poland,Warsaw,freedom,,,10000,0,0,0,N,0,0,0,10000000,3187500,Reuters,28/11/1980,
27-Nov-80,Thu,occupation,Solidarity,government,union,occupy coal union building,Poland,Silesia,freedom,,,60,0,0,0,N,0,0,0,10000000,3187500,BBC,01/12/1980,
28-Nov-80,Fri,occupation,students,government,university,students want recognition; free pol. prisoners,Poland,Warsaw,recognition,,,200,0,0,0,N,0,0,0,495700,3187500,Reuters,27/11/1980,
28-Nov-80,Fri,occupation,Solidarity,government,union,occupy coal union building,Poland,Silesia,freedom,,,60,0,0,0,N,0,0,0,10000000,3187500,BBC,01/12/1980,
29-Nov-80,Sat,occupation,Solidarity,government,union,occupy coal union building,Poland,Silesia,freedom,,,60,0,0,0,N,0,0,0,10000000,3187500,BBC,01/12/1980,
30-Nov-80,Sun,petition,Rural Solidarity,government,,agric minister meets w/ 30 farmer reps.,Poland,Warsaw,recognition,,,30,0,0,0,N,0,0,0,600000,3187500,RFE,30/11/1980,
01-Dec-80,Mon,,,,,,,,,,,,,,,,,,,,,,,no event
02-Dec-80,Tue,,,,,,,,,,,,,,,,,,,,,,,no event
03-Dec-80,Wed,,,,,,,,,,,,,,,,,,,,,,,no event
04-Dec-80,Thu,,,,,,,,,,,,,,,,,,,,,,,no event
05-Dec-80,Fri,,,,,,,,,,,,,,,,,,,,,,,no event
06-Dec-80,Sat,demonstration,Solidarity,government,,ceremony for momument to 1970,Poland,Gdansk,freedom,,12:00,3000,0,0,0,N,0,0,0,10000000,3187500,RFE,06/12/1980,
07-Dec-80,Sun,,,,,,,,,,,,,,,,,,,,,,,no event
08-Dec-80,Mon,,,,,,,,,,,,,,,,,,,,,,,no event
09-Dec-80,Tue,petition,Rural Solidarity,government,,seek Solidarity-linked farm union,Poland,Poland,recognition,,,3001,0,0,0,N,0,0,0,3758000,3187500,Reuters,09/12/1980,
09-Dec-80,Tue,petition,Solidarity,government,,Walesa threatens mass action against provocation,Poland,Poland,freedom,,,3001,0,0,0,N,0,0,0,10000000,3187500,BBC,11/12/1980,
10-Dec-80,Wed,petition,Solidarity,government,,free political prisoners,Poland,Poland,freedom,,,3001,0,0,0,N,0,0,0,10000000,3187500,Reuters,10/12/1980,
11-Dec-80,Thu,,,,,,,,,,,,,,,,,,,,,,,no event
12-Dec-80,Fri,,,,,,,,,,,,,,,,,,,,,,,no event
13-Dec-80,Sat,,,,,,,,,,,,,,,,,,,,,,,no event
14-Dec-80,Sun,,,,,,,,,,,,,,,,,,,,,,,no event
15-Dec-80,Mon,demonstration,Rural Solidarity,government,,seek Solidarity-linked farm union,Poland,Warsaw,recognition,,,1500,0,0,0,N,0,0,0,600000,3187500,Reuters,15/12/1980,
16-Dec-80,Tue,demonstration,Solidarity,government,,commemorate 1970 repression,Poland,Gdansk,freedom,,,500001,0,0,0,N,0,0,0,10000000,3187500,Reuters,16/12/1980,
17-Dec-80,Wed,demonstration,Solidarity,government,,commemorate 1970 repression,Poland,Gdynia,freedom,,05:00,30000,0,0,0,N,0,0,0,10000000,3187500,Reuters,17/12/1980,
17-Dec-80,Wed,demonstration,Solidarity,government,,commemorate 1970 repression,Poland,Szczecin,freedom,,08:00,10000,0,0,0,N,0,0,0,10000000,3187500,BBC,19/12/1980,
18-Dec-80,Thu,occupation,Solidarity,government,,sit-in for more meat,Poland,Piotrkow Trybunalski,raise rations,,,700000,0,0,0,N,0,0,0,10000000,3187500,RFE,20/12/1980,
19-Dec-80,Fri,occupation,Solidarity,government,,sit-in for more meat,Poland,Piotrkow Trybunalski,raise rations,,,700000,0,0,0,N,0,0,0,10000000,3187500,Reuters,20/12/1980,
20-Dec-80,Sat,occupation,Solidarity,government,,sit-in for more meat,Poland,Piotrkow Trybunalski,raise rations,,,700000,0,0,0,N,0,0,0,10000000,3187500,Reuters,20/12/1980,
21-Dec-80,Sun,occupation,Solidarity,government,,sit-in for more meat,Poland,Piotrkow Trybunalski,raise rations,,,700000,0,0,0,N,0,0,0,10000000,3187500,Reuters,22/12/1980,
22-Dec-80,Mon,petition,Solidarity,government,,threaten strike in no more meat,Poland,Chelm,raise rations,,,3001,0,0,0,N,0,0,0,10000000,3187500,Reuters,22/12/1980,
22-Dec-80,Mon,occupation,Solidarity,government,,sit-in for more meat,Poland,Piotrkow Trybunalski,raise rations,,,700000,0,0,0,N,0,0,0,10000000,3187500,Reuters,22/12/1980,
23-Dec-80,Tue,petition,Solidarity,government,,honor promise of no Saturday work,Poland,Poland,honor promise,,,3001,0,0,0,N,0,0,0,10000000,3187500,Reuters,23/12/1980,
23-Dec-80,Tue,strike,Solidarity,government,,provide more meat,Poland,Chelm,raise rations,,12:00-13:00,1000,0,0,0,N,0,0,0,10000000,3187500,Reuters,23/12/1980,
24-Dec-80,Wed,,,,,,,,,,,,,,,,,,,,,,,no event
25-Dec-80,Thu,,,,,,,,,,,,,,,,,,,,,,,no event
26-Dec-80,Fri,,,,,,,,,,,,,,,,,,,,,,,no event
27-Dec-80,Sat,,,,,,,,,,,,,,,,,,,,,,,no event
28-Dec-80,Sun,,,,,,,,,,,,,,,,,,,,,,,no event
29-Dec-80,Mon,occupation,Rural Solidarity,government,,let private farmers have a union,Poland,Ustrzyki Dolne,recognition,,,30,0,0,0,N,0,0,0,600000,3187500,RFE,29/12/1980,
30-Dec-80,Tue,demonstration,Rural Solidarity,government,court,let private farmers have a union,Poland,Warsaw,recognition,,12:00,2000,0,0,0,N,0,0,0,600000,3187500,Reuters,30/12/1980,
31-Dec-80,Wed,,,,,,,,,,,,,,,,,,,,,,,no event
01-Jan-81,Thu,strike,Rural Solidarity,government,,agricultural strike,Poland,Ustrzyki Dolne,recognition,,,60,0,0,0,N,0,0,0,600000,3187500,RFE,02/01/1981,
01-Jan-81,Thu,strike,Solidarity,government,,warning strike to dismiss officials,Poland,Lubaczow,freedom,,,60,0,0,0,N,0,0,0,10000000,3187500,Reuters,01/01/1981,
01-Jan-81,Thu,strike,Solidarity,government,,warning strike to dismiss officials,Poland,Przemysl,freedom,,,60,0,0,0,N,0,0,0,10000000,3187500,Reuters,01/01/1981,
01-Jan-81,Thu,occupation,students,government,,sit-in for recognition of union,Poland,Lodz,recognition,,,150,0,0,0,N,0,0,0,2000000,3187500,Reuters,01/01/1981,
02-Jan-81,Fri,occupation,Rural Solidarity,government,,sit-in at former union building,Poland,Rzeszow,recognition,,,60,0,0,0,N,0,0,0,600000,3187500,RFE,02/01/1981,
02-Jan-81,Fri,strike,Rural Solidarity,government,,agricultural strike,Poland,Ustrzyki Dolne,recognition,,,60,0,0,0,N,0,0,0,600000,3187500,RFE,02/01/1981,
03-Jan-81,Sat,strike,Rural Solidarity,government,,agricultural strike,Poland,Ustrzyki Dolne,recognition,,,60,0,0,0,N,0,0,0,600000,3187500,RFE,06/01/1981,
03-Jan-81,Sat,occupation,Rural Solidarity,government,,sit-in at former union building,Poland,Rzeszow,recognition,,,200,0,0,0,N,0,0,0,600000,3187500,RFE,02/01/1981,
04-Jan-81,Sun,strike,Rural Solidarity,government,,agricultural strike,Poland,Ustrzyki Dolne,recognition,,,60,0,0,0,N,0,0,0,600000,3187500,RFE,06/01/1981,
04-Jan-81,Sun,occupation,Rural Solidarity,government,,sit-in at former union building,Poland,Rzeszow,recognition,,,60,0,0,0,N,0,0,0,600000,3187500,RFE,06/01/1981,
05-Jan-81,Mon,symbolic,Solidarity,government,,film workers stop movies to show Workers 80,Poland,Poland,freedom,,,100,0,0,0,N,0,0,0,10000000,3187500,RFE,05/01/1981,
05-Jan-81,Mon,strike,Rural Solidarity,government,,agricultural strike,Poland,Ustrzyki Dolne,recognition,,,60,0,0,0,N,0,0,0,600000,3187500,RFE,06/01/1981,
05-Jan-81,Mon,occupation,Rural Solidarity,government,,sit-in at former union building,Poland,Rzeszow,recognition,,,200,0,0,0,N,0,0,0,600000,3187500,RFE,06/01/1981,
06-Jan-81,Tue,strike,Rural Solidarity,government,,warning strike to support Rural Solidarity,Poland,Przemysl,recognition,,12:00-13:00,1700,0,0,0,N,0,0,0,600000,3187500,RFE,06/01/1981,
06-Jan-81,Tue,strike,Rural Solidarity,government,,agricultural strike,Poland,Ustrzyki Dolne,recognition,,,60,0,0,0,N,0,0,0,600000,3187500,RFE,06/01/1981,
06-Jan-81,Tue,occupation,Rural Solidarity,government,,sit-in at former union building,Poland,Rzeszow,recognition,,,200,0,0,0,N,0,0,0,600000,3187500,RFE,06/01/1981,
06-Jan-81,Tue,petition,Solidarity,government,,dismiss minister of union affairs,Poland,Warsaw,freedom,,,20,0,0,0,N,0,0,0,10000000,3187500,RFE,06/01/1981,
06-Jan-81,Tue,occupation,students,government,university,law students sit-in,Poland,Lodz,recognition,,,301,0,0,0,N,0,0,0,2000000,3187500,RFE,06/01/1981,
07-Jan-81,Wed,strike,Rural Solidarity,government,,agricultural strike,Poland,Ustrzyki Dolne,recognition,,,60,0,0,0,N,0,0,0,600000,3187500,RFE,07/01/1981,
07-Jan-81,Wed,occupation,Rural Solidarity,government,,sit-in at former union building,Poland,Rzeszow,recognition,,,200,0,0,0,N,0,0,0,600000,3187500,RFE,07/01/1981,
07-Jan-81,Wed,occupation,students,government,university,law students sit-in,Poland,Lodz,recognition,,,301,0,0,0,N,0,0,0,2000000,3187500,BBC,14/01/1981,
08-Jan-81,Thu,strike,Rural Solidarity,government,,agricultural strike,Poland,Ustrzyki Dolne,recognition,,,60,0,0,0,N,0,0,0,600000,3187500,RFE,08/01/1981,
08-Jan-81,Thu,occupation,Rural Solidarity,government,,sit-in at former union building,Poland,Rzeszow,recognition,,,200,0,0,0,N,0,0,0,600000,3187500,RFE,08/01/1981,
08-Jan-81,Thu,petition,Solidarity,government,unions,demand dismissal of union minister,Poland,Zielona Gora,freedom,,,3001,0,0,0,N,0,0,0,10000000,3187500,Reuters,01/01/1981,
08-Jan-81,Thu,occupation,students,government,university,law students sit-in,Poland,Lodz,recognition,,,301,0,0,0,N,0,0,0,2000000,3187500,BBC,14/01/1981,
09-Jan-81,Fri,occupation,Solidarity,government,,sit-in at municipal building,Poland,Nowy Sacz,recognition,,,20,0,0,0,N,0,0,0,10000000,3187500,RFE,09/01/1981,
09-Jan-81,Fri,strike,Rural Solidarity,government,,agricultural strike,Poland,Ustrzyki Dolne,recognition,,,60,0,0,0,N,0,0,0,600000,3187500,RFE,12/01/1981,
09-Jan-81,Fri,occupation,Rural Solidarity,government,,sit-in at former union building,Poland,Rzeszow,recognition,,,60,0,0,0,N,0,0,0,600000,3187500,RFE,12/01/1981,
09-Jan-81,Fri,occupation,students,government,university,law students sit-in,Poland,Lodz,recognition,,,301,0,0,0,N,0,0,0,2000000,3187500,BBC,14/01/1981,
10-Jan-81,Sat,strike,Rural Solidarity,government,,agricultural strike,Poland,Ustrzyki Dolne,recognition,,,60,0,0,0,N,0,0,0,600000,3187500,RFE,12/01/1981,
10-Jan-81,Sat,occupation,Rural Solidarity,government,,sit-in at former union building,Poland,Rzeszow,recognition,,,200,0,0,0,N,0,0,0,600000,3187500,RFE,12/01/1981,
10-Jan-81,Sat,strike,Solidarity,government,,stay home on Saturday; govt refuses its agreement,Poland,Poland,recognition,,8:00-23:59,500001,0,0,0,N,0,0,0,10000000,3187500,RFE,10/01/1981,
10-Jan-81,Sat,occupation,Solidarity,government,,sit-in at municipal building,Poland,Nowy Sacz,recognition,,,20,0,0,0,N,0,0,0,10000000,3187500,RFE,10/01/1981,
10-Jan-81,Sat,hunger strike,UN official,government,,UN prisoner of government,Poland,Warsaw,freedom,,,1,0,0,0,N,0,0,0,1000,3187500,Reuters,12/01/1981,
10-Jan-81,Sat,occupation,students,government,university,law students sit-in,Poland,Lodz,recognition,,,301,0,0,0,N,0,0,0,2000000,3187500,BBC,14/01/1981,
11-Jan-81,Sun,occupation,Solidarity,government,,police break up sit-in,Poland,Nowy Sacz,recognition,,,60,0,0,0,N,300,0,0,10000000,3187500,RFE,11/01/1981,
11-Jan-81,Sun,occupation,Solidarity,government,,sit-in moves to union hall,Poland,Nowy Sacz,recognition,,,60,0,0,0,N,0,0,0,10000000,3187500,Reuters,12/01/1981,
11-Jan-81,Sun,occupation,Rural Solidarity,government,,sit-in at former union building,Poland,Rzeszow,recognition,,,200,0,0,0,N,0,0,0,600000,3187500,RFE,12/01/1981,
11-Jan-81,Sun,strike,Rural Solidarity,government,,agricultural strike,Poland,Ustrzyki Dolne,recognition,,,60,0,0,0,N,0,0,0,600000,3187500,RFE,12/01/1981,
11-Jan-81,Sun,occupation,students,government,university,law students sit-in,Poland,Lodz,recognition,,,301,0,0,0,N,0,0,0,2000000,3187500,BBC,14/01/1981,
12-Jan-81,Mon,strike,Rural Solidarity,government,police,police break up sit-in,Poland,Ustrzyki Dolne,recognition,,20:00,60,60,0,0,N,326,0,0,600000,3187500,RFE,12/01/1981,
12-Jan-81,Mon,occupation,Rural Solidarity,government,,sit-in at former union building,Poland,Rzeszow,recognition,,,200,0,0,0,N,0,0,0,600000,3187500,RFE,12/01/1981,
13-Jan-81,Tue,occupation,Rural Solidarity,government,,sit-in at former union building,Poland,Rzeszow,recognition,,,200,0,0,0,N,0,0,0,600000,3187500,RFE,13/01/1981,
13-Jan-81,Tue,strike,Rural Solidarity,government,police,warning strike to protest police action,Poland,Przemysl,recognition,,12:00-13:00,301,0,0,0,N,0,0,0,600000,3187500,RFE,13/01/1981,
14-Jan-81,Wed,occupation,Rural Solidarity,government,,sit-in at former union building,Poland,Rzeszow,recognition,,,200,0,0,0,N,0,0,0,600000,3187500,RFE,14/01/1981,
14-Jan-81,Wed,strike,Solidarity,government,,warning strike in support of Rzeszow farmers,Poland,Rzeszow,recognition,,12:00-14:00,60000,0,0,0,N,0,0,0,10000000,3187500,Reuters,14/01/1981,
14-Jan-81,Wed,strike,Solidarity,government,,protest of police break-in,Poland,Poland,freedom,,12:00-13:00,5000,0,0,0,N,0,0,0,10000000,3187500,Reuters,14/01/1981,
14-Jan-81,Wed,symbolic,Solidarity,government,,"transit workers put Polish flag on top of trams, buses",Poland,Warsaw,freedom,,,1000,0,0,0,N,0,0,0,10000000,3187500,Reuters,15/01/1981,
15-Jan-81,Thu,occupation,Rural Solidarity,government,,sit-in at former union building,Poland,Rzeszow,recognition,,,200,0,0,0,N,0,0,0,600000,3187500,RFE,15/01/1981,
15-Jan-81,Thu,strike,Solidarity,government,,govt should affirm local demands,Poland,Olsztyn,recognition,,12:00-13:00,12000,0,0,0,N,0,0,0,10000000,3187500,RFE,15/01/1981,
16-Jan-81,Fri,occupation,Rural Solidarity,government,,sit-in at former union building,Poland,Rzeszow,recognition,,,200,0,0,0,N,0,0,0,1000000,3187500,RFE,16/01/1981,
16-Jan-81,Fri,strike,Solidarity,government,,"bus, tram drivers demand no reprisals for Saturday work",Poland,Warsaw,recognition,,8:00-12:00,1000,0,0,0,N,0,0,0,10000000,3187500,Reuters,16/01/1981,
16-Jan-81,Fri,strike,Solidarity,government,,warning strike,Poland,Legnica,recognition,,8:00-12:00,130000,0,0,0,N,0,0,0,10000000,3187500,Reuters,16/01/1981,
16-Jan-81,Fri,strike,Solidarity,government,,warning strike,Poland,Mielec,recognition,,8:00-10:00,22000,0,0,0,N,0,0,0,10000000,3187500,XN,18/01/1981,
16-Jan-81,Fri,strike,Solidarity,government,,transport strikes in 12 regions,Poland,Poland,recognition,,8:00-9:00,1200,0,0,0,N,0,0,0,10000000,3187500,RFE,16/01/1981,
17-Jan-81,Sat,occupation,Rural Solidarity,government,,sit-in at former union building,Poland,Rzeszow,recognition,,,200,0,0,0,N,0,0,0,1000000,3187500,RFE,27/01/1981,
18-Jan-81,Sun,occupation,Rural Solidarity,government,,sit-in at former union building,Poland,Rzeszow,recognition,,,200,0,0,0,N,0,0,0,1000000,2487500,RFE,27/01/1981,
19-Jan-81,Mon,hunger strike,prisoners,government,,better treatment,Poland,Warsaw,improved conditions,,,2000,0,0,0,N,500,0,0,5000,2487500,RFE,19/01/1981,
19-Jan-81,Mon,occupation,Rural Solidarity,government,,sit-in at former union building,Poland,Rzeszow,recognition,,,200,0,0,0,N,0,0,0,1000000,2487500,RFE,27/01/1981,
20-Jan-81,Tue,occupation,Rural Solidarity,government,,sit-in at former union building,Poland,Rzeszow,recognition,,,200,0,0,0,N,0,0,0,1000000,2487500,RFE,27/01/1981,
20-Jan-81,Tue,hunger strike,prisoners,government,,better treatment,Poland,Warsaw,improved conditions,,,2000,0,0,0,N,500,0,0,5000,2487500,Reuters,21/01/1981,
20-Jan-81,Tue,strike,Solidarity,government,,printers walk off 3 newspapers,Poland,"Warsaw, Szczecin",free Saturdays,,,900,0,0,0,N,0,0,0,10000000,2487500,BBC,26/01/1981,
21-Jan-81,Wed,occupation,Rural Solidarity,government,,sit-in at former union building,Poland,Rzeszow,recognition,,,200,0,0,0,N,0,0,0,1000000,2487500,RFE,27/01/1981,
21-Jan-81,Wed,hunger strike,prisoners,government,,better treatment,Poland,Warsaw,improved conditions,,,2000,0,0,0,N,500,0,0,5000,2487500,Reuters,21/01/1981,
21-Jan-81,Wed,strike,Solidarity,government,,printers walk off 3 newspapers,Poland,"Warsaw, Szczecin",free Saturdays,,,900,0,0,0,N,0,0,0,10000000,2487500,BBC,26/01/1981,
22-Jan-81,Thu,strike,Solidarity,government,,warning strike for free Saturdays,Poland,Poland,free Saturdays,,8:00-12:00,5000000,0,0,0,N,0,0,0,10000000,2487500,RFE,22/01/1981,
22-Jan-81,Thu,demonstration,Rural Solidarity,government,,police block farmers from city,Poland,Bydgoszcz,recognition,,,2000,0,0,0,N,2500,0,0,1000000,2487500,RFE,22/01/1981,
22-Jan-81,Thu,occupation,students,government,university,university reform,Poland,Lodz,recognition,,,500,0,0,0,N,0,0,0,2000000,2487500,RFE,22/01/1981,
22-Jan-81,Thu,demonstration,Rural Solidarity,government,,recognition,Poland,Wloclawek,recognition,,,2000,0,0,0,N,0,0,0,1000000,2487500,RFE,22/01/1981,
22-Jan-81,Thu,occupation,Rural Solidarity,government,,sit-in at former union building,Poland,Rzeszow,recognition,,,200,0,0,0,N,0,0,0,1000000,2487500,RFE,27/01/1981,
22-Jan-81,Thu,strike,Solidarity,government,,warning strike for free Saturdays,Poland,Poland,free Saturdays,,8:00-12:00,100000,0,0,0,N,0,0,0,10000000,2487500,Reuters,22/01/1981,
22-Jan-81,Thu,strike,Solidarity,government,,printers walk off 3 newspapers,Poland,"Warsaw, Szczecin",free Saturdays,,,900,0,0,0,N,0,0,0,10000000,2487500,BBC,26/01/1981,
23-Jan-81,Fri,occupation,students,government,university,university reform,Poland,Lodz,recognition,,,5000,0,0,0,N,0,0,0,2000000,2487500,RFE,23/01/1981,
23-Jan-81,Fri,repression,Solidarity,government,police,"activist arrested, tortured, set afire",Poland,Bialystok,repression,,,1,1,1,0,N,20,0,0,10000000,2487500,RFE,23/01/1981,
23-Jan-81,Fri,occupation,Rural Solidarity,government,,sit-in at former union building,Poland,Rzeszow,recognition,,,200,0,0,0,N,0,0,0,1000000,2487500,RFE,27/01/1981,
23-Jan-81,Fri,strike,Solidarity,government,,workers shut down Lot airline,Poland,Warsaw,free Saturdays,,,301,0,0,0,N,0,0,0,10000000,2487500,Reuters,23/01/1981,
23-Jan-81,Fri,strike,Solidarity,government,,printers walk off 3 newspapers,Poland,"Warsaw, Szczecin",free Saturdays,,,900,0,0,0,N,0,0,0,10000000,2487500,Reuters,23/01/1981,
23-Jan-81,Fri,strike,Solidarity,government,,free Saturdays,Poland,Poland,free Saturdays,,8:00-12:00,300000,0,0,0,N,0,0,0,10000000,2487500,Reuters,23/01/1981,
24-Jan-81,Sat,strike,Solidarity,government,,free Saturdays,Poland,Poland,free Saturdays,,,7000000,0,0,0,N,0,0,0,10000000,2487500,Reuters,24/01/1981,
24-Jan-81,Sat,occupation,students,government,university,university reform,Poland,Lodz,recognition,,,5000,0,0,0,N,0,0,0,2000000,2487500,RFE,24/01/1981,
24-Jan-81,Sat,petition,Solidarity,government,legislator,punish legislator who led to hurt workers,Poland,Radom,justice,13/02/1981,,100,2,0,0,N,0,0,0,10000000,2487500,Reuters,25/01/1981,
24-Jan-81,Sat,petition,Solidarity,government,police,police brutality,Poland,Bialystok,justice,,,100,0,0,0,N,0,0,0,10000000,2487500,Reuters,25/01/1981,
25-Jan-81,Sun,occupation,Rural Solidarity,government,,sit-in at former union building,Poland,Rzeszow,recognition,,,200,0,0,0,N,0,0,0,1000000,2487500,RFE,27/01/1981,
26-Jan-81,Mon,strike,workers,government,local officials,dismiss mayor & administrators,Poland,Bielsko-Biala,new leaders,,12:00-13:00,15000,0,0,0,N,0,0,0,10000000,2487500,RFE,26/01/1981,
